ASV	1103_V2_D1	1103_V6_D29	2103_V2_D1	2103_V6_D29	2202_V2_D1	2202_V5_D22	3204_V2_D1	3204_V6_D29	3216_V2_D1	3216_V6_D29	3218_V2_D1	3218_V6_D29	taxonomy
e23e6e753f8771cd5e00282399b8e86b	0	0	0	0	0	0	0	0	0	0	48	263	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
bd636d8da2dca9bb0b1aa1da7e88890d	0	0	0	0	0	0	0	0	19	289	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
875f9ef9a121a3002ea097444690a20a	56	0	0	0	183	0	0	0	0	0	42	26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens
7cf07b4004350bded4377afe1d9e10bf	0	0	0	0	0	0	109	197	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
0ae2ea78213ca741ded6f9b30042d4b1	0	92	0	0	0	0	0	0	0	0	0	213	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
8aec47a4c1a7b0f1d342f1078ca73483	241	57	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia; s__
9cdb9dbe98d86651359273ea1c595c84	0	0	13	19	0	0	0	0	0	0	215	50	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
fef4a37f1f4d24a6c91f5caf8fbaa33d	0	0	98	29	0	53	0	0	22	0	95	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
5287d8ae64d1e964b0bb7c203d98e154	23	30	46	73	0	0	0	0	0	0	0	124	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris
d3864fc0d139ae33e32888b486ee19cb	0	0	44	0	0	0	0	0	240	11	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__
1a3a56214114dae127db59c0a78860d0	0	0	0	0	0	0	0	0	0	0	0	291	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
3a996e2f3bd01dc272a98a12ff8d383d	0	0	0	0	0	0	0	0	53	45	0	191	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
a493424d30a8ba5015fc0b34dff1fb1e	0	0	0	0	0	0	0	0	0	287	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
96ed6cb0d5f3bea4c7d87104acc9052d	0	0	0	0	0	0	0	0	0	0	75	207	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus
6a49550f228e3ecf9b4bf5fb53513433	0	0	0	171	0	0	0	0	109	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
cb35c632053e8bf45078a2be22feb8b5	0	0	28	46	0	0	0	0	21	182	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
0eebf22536faa70d10968eb4972b2736	0	0	0	0	0	0	180	94	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
1799bb6fa3baa5becf58a1b7909fe4e0	0	0	0	0	0	0	0	0	0	272	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae
18ef4562cd7b2198170e26cc104b84d5	0	0	0	30	0	0	0	0	0	0	0	242	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
63d8e9a325af7493fef548aa059f93a9	0	0	106	29	0	0	0	0	0	0	16	117	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
e3f756265a400c05fdc271d56ab3fc40	0	0	0	0	0	0	0	0	0	261	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
8255b7ef9cac433fca7b7dbf2b61402e	0	0	0	0	0	0	0	0	0	0	112	148	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
aa39f4df1969c8b92d20bb62734e9f34	0	0	32	0	0	0	0	0	0	0	60	168	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
17fdda78730bfacccea7d1b032ad0de9	0	0	133	13	0	23	0	0	71	0	18	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
cc850e8209ed33d424af5983de5aa26c	0	0	25	0	0	44	0	0	73	116	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
dfc82561fb6ae5e03d37d5250f700a6b	0	74	171	0	0	0	0	0	9	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
bd44c25532ee430716f2ba2b65ff6a17	0	0	0	0	0	0	0	0	0	0	44	207	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
c62f029e1d3622e9ed837cc48087ccc1	0	0	0	0	0	0	0	0	168	79	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
7a4b03d408be56f063ae11449f3044a0	0	0	0	0	0	0	0	0	218	27	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2efa5f4f84695a11b15113f694b7ce73	0	0	0	0	0	0	0	0	244	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
5f0a87fd94e5eab13b32c351d9ccc59d	0	0	141	103	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum
cafe3e1470fa41376f7a69ccd3920984	83	20	0	4	0	0	17	38	0	0	18	60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
7cd4efa29b942711d9a324e442bd9268	0	0	0	0	0	0	136	103	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium
f0a23fed8a5285994580f8e09820cd4c	137	102	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
2fd589d66c1cc1a1a22df81323b802e0	0	0	0	0	0	0	0	0	237	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__
572be56789b840dc21f0dfad380396b3	194	42	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
c2697a9eb8ee7044dbd5f5f10fc16e17	91	145	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta
173cb8f29c41643e3377d892d3aa8b0e	0	0	233	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
41e78ecb1d6965983776cc6fbcebb03d	0	0	129	104	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
5542d484eb745fbddd570b123f244bed	0	0	0	0	0	0	0	0	0	0	0	233	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__biforme
d32cc35d4e55e0166a925ef65cebcf94	123	110	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
061afd1ad267b6528ba2b3a141536466	0	0	96	136	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__
3ba5d0473e80ef0728dc058da117712c	0	0	0	0	0	0	0	0	0	74	0	154	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae
90cf84b83a3e449e2356aedfa3a9fe02	0	0	0	0	0	0	228	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
330f9b7b89bd12909bdc481cbfb30bd0	0	0	168	59	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis
3b5981b146be238cc8e5e44a255d2db3	104	3	0	0	0	0	25	0	0	0	20	74	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
b3b6e3bbe6d419a333530ce6c029ebc1	56	0	0	0	0	0	79	91	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
d622abc48236031f546f4f3354a42575	0	0	0	0	0	0	0	0	0	0	77	149	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
1e01d39bcaea9be2d3174a8b43d137e0	0	0	0	0	0	220	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
8dc998690c208848dc6a884219d1d78b	0	0	87	22	0	0	0	0	0	0	76	34	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
e935202d09ec0b95cf196ef304eff2d7	0	0	0	0	0	0	0	0	58	160	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4a6b3401812d38756441ce33c8c0b963	0	0	0	0	0	0	0	0	217	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
85e5f4133e5ea47da3e24828bdf463f5	0	0	0	92	0	0	0	0	121	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4160c81c6321383c6b3400536f69b7d3	0	0	0	0	0	0	0	0	0	210	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
b98cd512f341536924c42e6b92a56ca6	0	0	210	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
d2c22212bbbd3041582eb16cbd444f60	0	0	0	0	0	0	0	0	0	0	0	210	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae
449778e9ebe8cb1e2e0ef62d37ff8639	0	0	0	0	0	209	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
51f7c8ee44363f94d016d6907b20aced	0	110	15	26	0	0	20	34	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
e78652a2027cf276c50e6f18ba43a181	159	46	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
22080a2d313a51e332b46fa096166805	0	0	0	0	0	0	0	0	0	202	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
05ec80ca7a90a1a299bb8beff01a6181	0	0	0	0	0	0	57	143	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum
ac60fa197b1c1cf62677ee9434c86b18	0	0	0	0	0	0	0	0	116	82	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
c02003f5cdf9d002d7f34df83c21887f	38	0	0	0	0	0	0	0	0	0	0	160	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
3e2d34095e06940a726572ff4d3b03c4	0	0	0	0	0	0	197	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
48bcbbebc393ca749d3558df01e7590e	0	197	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
ec8d59b578d7e6aad7c56f23e152cb7a	0	0	121	76	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
e0b63fce585e8ed599fe94c102c9e4f5	0	0	0	0	0	0	0	0	95	100	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
122926c2e6c4503df676e5e2c7564a94	0	0	137	56	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
707940842caa2afe60491008e04a8173	0	0	0	0	0	0	0	0	112	0	0	78	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
ae80ee1968a868df26cebfe372f0612d	94	13	25	0	0	0	32	0	0	0	0	26	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
fb6956ecda12a8dc652b1866dea12301	0	0	146	22	0	20	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
84d5b4caf97aa015e10e7cc6e8784be7	0	0	0	187	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
d0b1452f06642387dfbae1381003946b	0	0	0	0	0	0	0	0	0	0	56	129	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
44cae38ace30f54ee81cc5c5b2ce47eb	0	0	150	0	0	0	0	0	26	8	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
e2f6a531bc64c892b56a06d2aed991f7	0	0	0	0	0	0	184	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli
db7b019605d6d1b91cc47b36e23841fc	0	0	0	0	0	0	0	0	183	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
7842a433c5c0271371dba64a011c2d4b	0	0	12	18	0	0	0	0	13	105	5	28	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
97c1b1bd8c22630efbbb68ec39e2daaa	0	0	0	0	0	0	0	0	0	181	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__catus
49eca5f2a4ba9bb1c9988c2726e5cdb9	0	0	0	0	0	0	106	70	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
a6bc3e3d87c6d3fc508d3c41320895be	151	0	0	0	0	0	0	0	0	0	0	25	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus
b8c715e9628549acd699e7d0cd7356db	0	0	156	20	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
2b15687163c6bccf5d00375b298fa3e5	0	0	0	0	0	0	59	109	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
13785f0aa34992209c67c3caeebbd429	32	0	56	19	13	0	0	45	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
4524c060eea925a525759df96296cf8e	0	0	0	0	0	165	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__finegoldii
d6ffa1d6c291adcfd52e5d567fa50084	0	0	0	0	0	0	0	0	0	0	99	66	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
251a42d30c1737e08fc5296550d3575b	0	0	0	0	60	67	0	0	0	0	0	32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
3f3956b0275ccc41bdb62ab61921fe28	0	0	79	79	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
7514abfec9140d6dd0207373881e0882	0	0	0	0	0	0	0	0	0	0	0	156	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
b9e12769306801a228febd5f81f76649	0	0	0	0	0	0	156	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
80e68886d9b10549f8c0efbbfcd7505c	0	0	78	76	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris
0da741060f1c740fdfd553023cba9154	0	0	0	0	0	0	0	0	153	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
858239ae0480d03a1c4022da23ebc160	113	38	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__
202938f6ff9392b6e167b20b956d9ed1	0	0	97	0	6	16	0	0	31	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
64cd0cec44c7015ce37e278c8c8a558c	0	0	13	42	0	0	0	0	0	0	61	32	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__
08b27e6ba0e1ff1ba2c185aa39d691d1	0	0	0	0	0	0	0	0	0	142	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
5eb6a4e68f0cd897ad859241dc3db15b	0	0	0	0	0	0	0	0	0	0	22	120	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
60bed339f40d58c6de65c2b894d2132e	0	0	0	0	0	0	0	0	35	106	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
9a96bb54f1481ef1f339d11271eadfaa	50	90	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__
81390d8c367c1b7a0d7b3c4120fcb527	0	0	54	84	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
3d48874183df65f00f253cf68234e2ca	0	0	0	0	0	0	0	0	44	93	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__
9900b6c195c1ad973ff940899caa0828	0	0	0	0	0	0	0	0	0	0	0	136	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
c3444336d3ae12ce854c79154e2825b6	0	0	0	0	0	0	0	0	0	135	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
7d249b592a88303c0bc626a5cee752d6	77	54	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
991221e20a9c555a4b2b1874377ecf87	0	0	0	0	0	0	50	81	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
235ebe45963db763962a08835fcb9b32	8	19	0	0	0	0	49	0	0	0	0	54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
386f486ad8374e0a0073cc40f5f7c306	0	0	10	15	0	0	0	0	12	92	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
777dafa3e5bad680cc5a2c1418e8b728	0	0	49	11	0	34	0	0	19	0	0	16	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
60dabde64062a51b7a51a08fae6daa0b	26	9	0	0	0	0	28	22	0	42	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
7138a8406279a5dcc8acc6b632ff3d7b	0	0	0	0	0	127	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
c4cd95330363180ff529e5a92537e87d	0	0	94	33	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
286b444fb673d554ebd55837a29a398e	17	13	59	37	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
36ee3d382267e4ca70bab8aa0316318e	0	0	0	0	0	122	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
7440aa816171ce9e81d9b67d2dda61c6	0	0	21	41	0	0	0	0	54	6	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
a6d7fddb79dfed55104e2cbf7677531a	0	88	0	0	0	0	0	0	34	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
177fbc8060a7d68921bd129e6e644061	0	121	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__
24d821dddfbe031b81a44817e6d6a4c1	121	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter
ba968750389f02d4d38a04a5bbc736cc	8	0	0	0	7	106	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
3682830d9f222e63e4e35e25b15c9478	0	0	14	14	0	0	0	0	14	78	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
76c39afd294ae38be1c629c88a0f7a4b	0	0	39	81	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
da7125b25a294757ee6c5e4909a181c1	0	0	0	0	0	0	0	0	16	104	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
ef71b16d6da19b4558e5d02c51fe298a	110	0	0	10	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
6b2972e7eceba59a17e3a9c327b2998a	0	0	0	0	0	0	0	0	0	0	0	119	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
08ebecb95d86464d592f0f6686951fa5	0	0	24	0	0	93	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__
33702a92ecf42495595739e7603a387f	24	14	0	0	0	41	0	36	0	0	0	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__
aa95feae95b44a2d2634f890a44f2adb	16	0	0	0	0	0	58	39	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__
5bd72dc839fc73528c45596ca62b77f8	0	0	0	0	0	0	32	80	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
31c8d82793b64b8813034f0ebd64ded3	107	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
d6403e5b4389d1c8f2e1c218c0a59134	29	29	0	0	0	0	42	0	0	6	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
d9d2f801acfc9bec01df068293df6b94	0	0	0	0	106	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae
c885f1f3a60b02ed90fc1f454ad3abc6	0	0	47	57	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
56490c15c9b0fdcccb01063f1052cfa3	0	0	8	80	0	0	0	0	15	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
661c6937f70122141017bb719d9d9e21	0	0	0	103	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Gemmiger; s__formicilis
5e43e87c3208bf77dbf0b61162ab9246	0	0	0	0	0	0	0	0	40	62	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
6c2fe4aef3dde7e78c95017645795e84	0	0	0	0	0	102	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
